[u'seen', u'what']
[u'is', u'life']
[u'falls', u'marble']
[u'is', u'point']
[u'are', u'health']
[u'are', u'marble']
[u'is', u'striving']
[u'is', u'harmony']
[u'achieve', u'success']
[u'start', u'spark']
[u'take', u'thing']
[u'nurturing', u'spark']
[u'take', u'life']
[u'laugh', u'students']
[u'asked', u'student']
[u'take', u'jokes']
[u'take', u'something']
[u'said', u'teacher']
[u'defined', u'quote']
[u'defined', u'work']
[u'get', u'thousands']
[u'get', u'everyday']
[u'is', u'heaps']
[u'is', u'Life']
[u'last', u'years']
[u'is', u'years']
[u'is', u'weekends']
[u'bunk', u'classes']
[u'goof', u'interviews']
[u'are', u'people']
[u'told', u'things']
[u'nurture', u'spark']
[u'are', u'storms']
[u'put', u'flame']
[u'are', u'disappointment']
[u'come', u'Disappointment']
[u'give', u'effort']
[u'give', u'return']
[u'go', u'things']
[u'face', u'failure']
[u'teach', u'What']
[u'teach', u'failure']
[u'is', u'question']
[u'rejected', u'publishers']
[u'rejected', u'book']
[u'hurt', u'failure']
"[u""'s""", u'life']
[u'overcome', u'challenges']
[u'be', u'challenge']
[u'is', u'cousin']
[u'getting', u'job']
[u'take', u'things']
[u'chose', u'goal']
[u'set', u'goal']
[u'needed', u'writers']
[u'turns', u'energy']
[u'making', u'person']
[u'take', u'movies']
[u'take', u'time']
[u'seeking', u'enjoyment']
[u'write', u'scripts']
[u'having', u'plan']
[u'had', u'book']
[u'write', u'something']
[u'is', u'nothing']
[u'is', u'sign']
[u'works', u'country']
[u'is', u'luck']
[u'is', u'correlation']
[u'work', u'things']
[u'have', u'opportunity']
[u'understand', u'speech']
[u'have', u'what']
[u'accept', u'strength']
[u'do', u'what']
[u'have', u'love']
[u'imagine', u'writers']
[u'get', u'praise']
[u'have', u'boys']
[u'are', u'who']
[u'kill', u'unfairness']
[u'kill', u'spark']
[u'is', u'point']
[u'kill', u'spark']
[u'is', u'Isolation']
[u'are', u'lot']
[u'want', u'What']
[u'believe', u'what']
[u'makes', u'what']
[u'create', u'conflict']
[u'match', u'goals']
[u'stop', u'captains']
[u'playing', u'basketball']
[u'have', u'child']
[u'give', u'something']
[u'dies', u'spark']
[u'make', u'compromise']
[u'told', u'thunderstorms']
[u'keep', u'raincoat']
[u'let', u'die']
[u'gave', u'someone']
[u'gave', u'choice']
[u'choose', u'college']
[u'shine', u'eyes']
[u'shine', u'way']
[u'do', u'today']
[u'keep', u'country']
[u'keep', u'spark']
[u'is', u'something']
[u'do', u'what']
[u'work', u'morning']
[u'goes', u'alarm']
[u'get', u'work']
[u'love', u'job']
[u'do', u'what']
[u'show', u'studies']
[u'feel', u'people']
[u'feel', u'way']
[u'find', u'people']
[u'look', u'who']
[u'work', u'day']
[u'going', u'people']
[u'enjoy', u'who']
[u'get', u'work']
[u'do', u'what']
[u'shows', u'Research']
[u'depends', u'longevity']
[u'spends', u'one']
[u'spends', u'lot']
[u'become', u'stress']
[u'become', u'part']
"[u""'s""", u'fact']
[u'love', u'what']
[u'make', u'time']
[u'do', u'things']
[u'Living', u'life']
[u'strives', u'what']
[u'do', u'what']
[u'love', u'profession']
[u'Turn', u'inwards']
[u'ask', u'question']
[u'chose', u'profession']
[u'make', u'living']
[u'doing', u'things']
[u'make', u'living']
[u'are', u'times']
[u'evolved', u'world']
[u'evolved', u'today']
[u'like', u'what']
[u'are', u'thousands']
[u'switched', u'who']
[u'been', u'transition']
[u'do', u'what']
[u'depends', u'lot']
[u'playing', u'sport']
[u'playing', u'game']
[u'is', u'energy']
[u'do', u'what']
[u'is', u'state']
[u'do', u'what']
[u'do', u'people']
[u'find', u'something']
[u'Living', u'dream']
[u'are', u'times']
[u'love', u'what']
[u'work', u'day']
[u'have', u'satisfaction']
[u'looking', u'months']
[u'are', u'others']
[u'lack', u'qualities']
[u'be', u'spirit']
[u'is', u'phenomenon']
[u'do', u'check']
[u'is', u'attitude']
[u'steer', u'interest']
[u'accept', u'criticism']
[u'take', u'interest']
[u'pay', u'attention']
[u'told', u'what']
[u'is', u'scenario']
[u'is', u'lack']
[u'overcome', u'hurdles']
[u'evolve', u'way']
[u'let', u'challenge']
[u'expected', u'what']
[u'expand', u'boundaries']
[u'increase', u'scope']
[u'have', u'attitude']
[u'think', u'what']
[u'are', u'what']
[u'took', u'vow']
[u'shared', u'thoughts']
[u'taking', u'vow']
[u'had', u'objection']
[u'had', u'difficulty']
[u'making', u'resolve']
[u'had', u'strength']
[u'control', u'passions']
[u'seemed', u'elimination']
[u'seemed', u'thing']
[u'going', u'practice']
[u'experienced', u'freedom']
[u'taking', u'vow']
[u'was', u'vow']
[u'was', u'shield']
[u'became', u'potentiality']
[u'laid', u'foundation']
[u'preparing', u'vow']
[u'been', u'plan']
[u'led', u'steps']
[u'cut', u'expenses']
[u'gone', u'vow']
[u'means', u'observance']
[u'means', u'realization']
[u'taken', u'day']
[u'lies', u'protection']
[u'was', u'matter']
[u'revealed', u'day']
[u'revealed', u'beauty']
[u'was', u'matter']
[u'believe', u'one']
[u'was', u'thing']
[u'realize', u'thing']
[u'realize', u'day']
[u'see', u'moment']
[u'see', u'necessity']
[u'is', u'Control']
[u'made', u'control']
[u'pursued', u'experiments']
[u'limited', u'food']
[u'showed', u'years']
[u'showed', u'@']
[u'changed', u'diet']
[u'needed', u'effort']
[u'been', u'matter']
[u'take', u'milk']
[u'makes', u'diet']
[u'deduce', u'one']
[u'give', u'brahmacharis']
[u'give', u'milk']
[u'determined', u'effect']
[u'find', u'substitute']
[u'is', u'builder']
[u'failed', u'doctors']
[u'be', u'milk']
[u'be', u'stimulant']
[u'being', u'time']
[u'advise', u'anyone']
[u'are', u'senses']
[u'is', u'knowledge']
[u'have', u'doubt']
[u'make', u'fasting']
[u'keep', u'bodies']
[u'feast', u'minds']
[u'eat', u'while']
[u'eat', u'what']
[u'drink', u'what']
[u'helps', u'fasting']
[u'controlling', u'palate']
[u'cultivates', u'distaste']
[u'has', u'use']
[u'is', u'extinction']
[u'fail', u'brahmacharya']
[u'are', u'who']
[u'is', u'effort']
[u'experience', u'cold']
[u'be', u'line']
[u'is', u'who']
[u'is', u'resemblance']
[u'ought', u'distinction']
[u'be', u'daylight']
[u'use', u'eyesight']
[u'uses', u'brahmachari']
[u'see', u'glories']
[u'see', u'frivolity']
[u'use', u'ears']
[u'hears', u'one']
[u'hears', u'nothing']
[u'use', u'feasts']
[u'keep', u'hours']
[u'devotes', u'one']
[u'keep', u'one']
[u'keep', u'temple']
[u'keep', u'gorges']
[u'makes', u'gutter']
[u'grow', u'distance']
[u'means', u'control']
[u'realizing', u'day']
[u'realizing', u'necessity']
[u'is', u'limit']
[u'is', u'none']
[u'is', u'brahmacharya']
[u'be', u'aspirant']
[u'seek', u'passions']
[u'is', u'thought']
[u'is', u'affection']
[u'think', u'one']
[u'is', u'goal']
[u'is', u'wonder']
[u'be', u'effort']
[u'was', u'brahmacharya']
[u'enable', u'diet']
[u'eradicate', u'passions']
[u'had', u'nothing']
[u'anticipate', u'chapter']
[u'desire', u'who']
[u'observe', u'brahmacharya']
[u'need', u'despair']
[u'provided', u'faith']
[u'turn', u'objects']
[u'leaving', u'relish']
[u'are', u'name']
[u'are', u'resources']
[u'be', u'life']
[u'happened', u'event']
[u'brought', u'papers']
[u'brought', u'news']
[u'bore', u'grudge']
[u'had', u'doubts']
[u'prevented', u'sense']
[u'was', u'rightness']
[u'affect', u'decision']
[u'recruit', u'men']
[u'mobilised', u'force']
[u'quell', u'rebellion']
[u'considered', u'citizen']
[u'expressing', u'readiness']
[u'accepting', u'offer']
[u'expected', u'acceptance']
[u'made', u'arrangements']
[u'writing', u'letter']
[u'accepted', u'offer']
[u'break', u'home']
[u'have', u'house']
[u'was', u'wife']
[u'had', u'consent']
[u'got', u'reply']
[u'gave', u'landlord']
[u'gave', u'notice']
[u'vacating', u'house']
[u'was', u'contingent']
[u'were', u'party']
[u'were', u'rest']
[u'were', u'men']
[u'was', u'who']
[u'appointed', u'accordance']
[u'appointed', u'men']
[u'received', u'uniforms']
[u'was', u'service']
[u'reaching', u'scene']
[u'was', u'nothing']
[u'justify', u'name']
[u'was', u'resistance']
[u'was', u'reason']
[u'magnified', u'disturbance']
[u'advised', u'chief']
[u'speared', u'sergeant']
[u'gone', u'who']
[u'collect', u'tax']
[u'was', u'heart']
[u'reaching', u'headquarters']
[u'was', u'work']
[u'be', u'nursing']
[u'were', u'people']
[u'were', u'@']
[u'hailed', u'arrival']
[u'used', u'soldiers']
[u'poured', u'abuse']
[u'opposed', u'who']
[u'think', u'reader']
[u'were', u'soldiers']
[u'was', u'lawyer']
[u'was', u'farmer']
[u'taken', u'section']
[u'taken', u'prisoners']
[u'sentenced', u'general']
[u'caused', u'flogging']
[u'caused', u'sores']
[u'were', u'others']
[u'were', u'friendlies']
[u'had', u'badges']
[u'compound', u'dispense']
[u'received', u'training']
[u'brought', u'work']
[u'had', u'orders']
[u'reported', u'danger']
[u'mounted', u'part']
[u'mounted', u'infantry']
[u'moved', u'camp']
[u'had', u'work']
[u'carry', u'friendlies']
[u'been', u'who']
[u'be', u'reader']
[u'became', u'who']
[u'be', u'client']
[u'won', u'confidence']
[u'followed', u'advice']
[u'seek', u'aid']
[u'was', u'difference']
[u'accept', u'treatment']
[u'got', u'friend']
[u'kept', u'thing']
[u'was', u'importer']
[u'was', u'one']
[u'charging', u'duty']
[u'take', u'invoices']
[u'suppressed', u'poet']
[u'proved', u'exception']
[u'ran', u'friend']
[u'ran', u'haste']
[u'rolling', u'tears']
[u'rolling', u'cheeks']
[u'discovered', u'guilt']
[u'discovered', u'today']
[u'kept', u'nothing']
[u'know', u'way']
[u'is', u'confession']
[u'avail', u'confession']
[u'is', u'friend']
[u'going', u'smuggling']
[u'involved', u'offence']
[u'involved', u'sum']
[u'perused', u'papers']
[u'tried', u'case']
[u'be', u'jury']
[u'give', u'hope']
[u'know', u'counsel']
[u'shelved', u'question']
[u'went', u'@']
[u'taken', u'case']
[u'pay', u'penalty']
[u'are', u'odds']
[u'lies', u'shame']
[u'committing', u'offence']
[u'done', u'deed']
[u'lies', u'penance']
[u'was', u'man']
[u'failed', u'courage']
[u'were', u'name']
[u'be', u'edifice']
[u'bear', u'powers']
[u'place', u'books']
[u'made', u'fool']
[u'lies', u'duty']
[u'use', u'persuasion']
[u'kept', u'nothing']
[u'extorted', u'persistence']
[u'extorted', u'remark']
[u'take', u'no']
[u'compromised', u'case']
[u'pay', u'penalty']
[u'writing', u'facts']
[u'framed', u'paper']
[u'warned', u'friends']
[u'gain', u'auction']
[u'gain', u'government']
[u'gain', u'government']
[u'is', u'generation']
[u'is', u'auction']
[u'make', u'government']
[u'make', u'gains']
[u'is', u'process']
[u'heading', u'who']
[u'was', u'success']
[u'completed', u'process']
[u'is', u'process']
[u'are', u'circles']
[u'are', u'reframing']
[u'be', u'auctions']
[u'told', u'reporters']
[u'realised', u'discovery']
[u'discovered', u'market']
[u'is', u'price']
[u'is', u'success']
[u'described', u'auction']
[u'be', u'government']
[u'raise', u'Rs']
[u'be', u'gains']
[u'was', u'process']
[u'adjusted', u'fees']
[u'made', u'government']
[u'made', u'Rs']
[u'collect', u'Rs']
[u'be', u'revenue']
[u'be', u'criterion']
[u'defended', u'auction']
[u'went', u'block']
[u'plays', u'who']
[u'studying', u'who']
[u'have', u'sister']
[u'have', u'sister']
[u'have', u'sisters']
[u'having', u'sister']
[u'is', u'What']
[u'is', u'colour']
[u'read', u'books']
[u'name', u'book']
[u'reading', u'books']
[u'is', u'book']
[u'is', u'animal']
[u'see', u'giraffe-']
[u'is', u'subject']
[u'is', u'subject']
[u'be', u'What']
[u'been', u'parents']
[u'do', u'What']
[u'say', u'friends']
[u'be', u'numbers']
[u'become', u'crore']
[u'become', u'definition']
[u'be', u'numbers']
[u'be', u'figure']
[u'be', u'measure']
[u'made', u'film']
[u'earned', u'crore']
[u'scaling', u'touchstone']
[u'see', u'number']
[u'see', u'film']
[u'is', u'star']
[u'be', u'Numbers']
[u'watch', u'film']
[u'set', u'what']
[u'feels', u'team']
"[u""'s""", u'sign']
[u'said', u'Aamir']
[u'received', u'film']
[u'fared', u'film']
[u'reacted', u'people']
[u'earn', u'film']
[u'earn', u'lot']
[u'are', u'chances']
[u'like', u'people']
[u'done', u'film']
[u'done', u'business']
[u'ask', u'people']
[u'say', u'people']
[u'is', u'film']
[u'done', u'film']
[u'done', u'business']
[u'ask', u'people']
[u'feels', u'producer']
[u'feels', u'filmmaking']
[u'is', u'effort']
[u'given', u'credit']
[u'play', u'director']
[u'play', u'parts']
[u'is', u'cameraman']
[u'is', u'result']
[u'doing', u'work']
[u'is', u'balance']
[u'said', u'Aamir']
[u'doing', u'films']
[u'liked', u'people']
[u'come', u'kinds']
[u'come', u'way']
[u'being', u'genius']
[u'releasing', u'films']
[u'promoting', u'film']
[u'is', u'part']
[u'is', u'part']
[u'is', u'Filmmaking']
[u'is', u'telling']
[u'be', u'attempt']
[u'is', u'part']
[u'is', u'what']
[u'is', u'material']
[u'hits', u'screens']
[u'is', u'drama']
[u'be', u'suspense']
"[u""'s""", u'part']
[u'is', u'information']
[u'is', u'promotion']
[u'create', u'desire']
[u'is', u'line']
[u'create', u'desire']
[u'plays', u'who']
[u'plays', u'cop']
[u'playing', u'wife']
[u'is', u'drama']
[u'is', u'message']
[u'is', u'aspect']
[u'was', u'reason']
[u'is', u'@']
[u'happen', u'what']
[u'held', u'suspense']
[u'said', u'Aamir']
[u'is', u'story']
[u'teamed', u'who']
[u'is', u'praises']
[u'are', u'actors']
[u'was', u'fun']
[u'is', u'chemistry']
[u'comes', u'scene']
[u'are', u'actresses']
[u'wish', u'birthday']
[u'be', u'rest']
[u'remember', u'birthday']
[u'born', u'night']
[u'appeared', u'briefly']
[u'appeared', u'morning']
[u'issue', u'instructions']
[u'had', u'who']
[u'lost', u'wicket']
[u'had', u'rain']
[u'interrupted', u'play']
[u'asked', u'rate']
"[u""'re""", u'coach']
[u'recounted', u'story']
[u'was', u'cricket']
[u'is', u'day']
[u'began', u'tenure']
"[u""'s""", u'run']
[u'get', u'team']
[u'tell', u'tenure']
[u'tell', u'story']
[u'illustrate', u'length']
[u'streak', u'year']
[u'is', u'envy']
[u'been', u'secret']
[u'having', u'gazers']
[u'had', u'share']
[u'invited', u'players']
[u'spent', u'squad']
[u'spent', u'days']
[u'were', u'life']
[u'allowed', u'squad']
[u'allowed', u'chunks']
[u'given', u'paternity']
[u'given', u'leave']
[u'stretching', u'weeks']
[u'given', u'@']
[u'dispersed', u'players']
[u'had', u'time']
[u'are', u'trips']
[u'are', u'activity']
[u'Creating', u'environment']
[u'go', u'rigours']
[u'go', u'hand']
[u'sees', u'role']
[u'do', u'players']
[u'do', u'thing']
[u'entrusted', u'making']
[u'put', u'effort']
[u'have', u'night']
[u'have', u'one']
[u'been', u'teams']
[u'is', u'challenge']
[u'worked', u'method']
[u'has', u'failings']
[u'make', u'work']
[u'earned', u'players']
[u'earned', u'caps']
[u'recorded', u'who']
[u'recorded', u'century']
[u'is', u'gap']
[u'comes', u'knowledge']
[u'have', u'players']
[u'conduct', u'how']
[u'reflects', u'years']
[u'flowed', u'rest']
[u'have', u'players']
[u'been', u'who']
[u'trodden', u'who']
[u'trodden', u'path']
[u'is', u'combination']
[u'give', u'time']
[u'improved', u'struggles']
[u'followed', u'placing']
[u'includes', u'win']
[u'see', u'reason']
[u'taught', u'lessons']
[u'have', u'personnel']
[u'love', u'opportunity']
[u'create', u'legacy']
[u'take', u'steps']
[u'been', u'teams']
[u'is', u'challenge']
[u'got', u'capabilities']
[u'cricketing', u'history']
[u'happened', u'what']
[u'blows', u'wind']
[u'began', u'defence']
[u'is', u'anything']
[u'Posted', u'nbsp']
[u'drew', u'series']
[u'is', u'tour']
[u'make', u'statements']
[u'Check', u'tours']
[u'accept', u'anyone']
[u'praise', u'players']
[u'is', u'coach']
[u'given', u'india']
[u'have', u'doubt']
[u'been', u'coach']
[u'lost', u'aus']
[u'done', u'what']
[u'stopped', u'rains']
[u'taking', u'anything']
[u'Posted', u'nbsp']
[u'have', u'thanks']
[u'done', u'what']
[u'make', u'arguments']
[u'coach', u'india']
[u'whitewashed', u'pity']
[u'are', u'australia']
[u'done', u'anything']
[u'was', u'force']
[u'goes', u'sehwag']
[u'did', u'what']
[u'did', u'chappell']
[u'need', u'instruction']
[u'order', u'sehwag']
[u'back', u'fire']
[u'need', u'Horse']
[u'need', u'freedom']
[u'give', u'freedom']
[u'be', u'dhoni']
[u'disrespect', u'sehwag']
[u'happening', u'what']
[u'cut', u'ego']
[u'play', u'game']
[u'bring', u'india']
[u'is', u'captain']
[u'have', u'ego']
"[u""'s""", u'man']
[u'Posted', u'nbsp']
[u'whitewashed', u'india']
[u'whitewashed', u'australia']
[u'played', u'@']
[u'check', u'friend']
[u'check', u'tours']
[u'check', u'southafrica']
[u'scored', u'batsmens']
[u'struggled', u'india']
[u'drew', u'india']
[u'drew', u'series']
[u'predict', u'line']
[u'predict', u'struggle']
[u'been', u'coach']
[u'took', u'nations']
[u'Posted', u'nbsp']
[u'makes', u'what']
[u'makes', u'coach']
[u'join', u'motivation']
[u'speaking', u'circut']
[u'talks', u'captain']
[u'is', u'team']
[u'staging', u'comeback']
[u'done', u'wrong']
[u'pitches', u'turn']
[u'pitches', u'turn']
[u'fell', u'pitch']
[u'affected', u'pleas']
[u'negating', u'bowlers']
[u'offering', u'help']
[u'was', u'kind']
[u'had', u'problem']
[u'ensured', u'application']
[u'ensured', u'draw']
[u'seemed', u'while']
[u'made', u'call']
[u'asking', u'groundsmen']
[u'doctor', u'pitches']
[u'were', u'comments']
[u'asked', u'curators']
[u'doctor', u'pitches']
[u'take', u'conditions']
[u'suits', u'style']
[u'is', u'thing']
[u'is', u'@']
[u'play', u'ball']
[u'give', u'groundsmen']
[u'give', u'advantage']
[u'is', u'captain']
[u'had', u'conversations']
[u'had', u'effect']
[u'was', u'turner']
[u'produced', u'Test']
[u'retired', u'year']
[u'took', u'time']
[u'forget', u'teams']
[u'test', u'batsmen']
[u'is', u'variety']
[u'needs', u'game']
[u'been', u'lack']
[u'seen', u'pitches']
[u'prefer', u'bowlers']
[u'prefer', u'bounce']
[u'find', u'batsmen']
[u'find', u'value']
[u'blame', u'groundsmen']
[u'be', u'solution']
[u'turning', u'ball']
[u'standardise', u'pitches']
[u'were', u'conditions']
[u'put', u'groundsman']
[u'risk', u'groundsmen']
[u'risk', u'fate']
[u'have', u'problem']
[u'have', u'problem']
[u'oblige', u'groundsmen']
[u'oblige', u'captain']
[u'have', u'keeper']
[u'raise', u'game']
[u'make', u'stumpings']
[u'come', u'ball']
[u'is', u'story']
[u'is', u'Nothing']
[u'turns', u'bounces']
[u'be', u'@']
[u'is', u'what']
[u'is', u'problem']
[u'were', u'nation']
[u'is', u'territory']
[u'was', u'captain']
[u'had', u'bowlers']
[u'take', u'wickets']
[u'Posted', u'nbsp']
[u'went', u'episode']
[u'assisting', u'turn']
[u'handle', u'spin']
[u'handle', u'who']
[u'handle', u'spin']
[u'was', u'bounce']
[u'want', u'pitches']
[u'Posted', u'nbsp']
[u'Give', u'devil']
[u'Posted', u'nbsp']
[u'is', u'son']
[u'goes', u'theory']
[u'is', u'way']
[u'descibed', u'pitches']
[u'is', u'fact']
[u'adapt', u'bowlers']
[u'help', u'What']
[u'ask', u'questions']
[u'was', u'bowler']
[u'came', u'who']
[u'lacked', u'pace']
[u'trouble', u'batsmen']
[u'got', u'turn']
[u'was', u'batting']
[u'played', u'year']
[u'Posted', u'nbsp']
[u'was', u'What']
[u'was', u'performance']
[u'said', u'what']
[u'telling', u'truths']
[u'Posted', u'nbsp']
[u'hesitate', u'time']
[u'enforce', u'on']
[u'have', u'bowlers']
[u'take', u'wickets']
[u'hesitate', u'wickets']
[u'force', u'circumstances']
[u'improve', u'chances']
[u'have', u'bowlers']
[u'bowl', u'overs']
[u'is', u'work']
[u'mentions', u'Captain']
[u'is', u'statement']
[u'mentions', u'way']
[u'appreciating', u'efforts']
[u'is', u'What']
[u'is', u'criticism']
[u'is', u'umpires']
[u'be', u'toss']
[u'be', u'factor']
[u'giving', u'chance']
[u'is', u'what']
[u'give', u'advantage']
[u'display', u'bowlers']
[u'exploit', u'skills']
[u'is', u'what']
[u'enjoy', u'viewers']
[u'enjoy', u'cricket']
[u'is', u'what']
[u'offer', u'wickets']
[u'revelled', u'bowlers']
[u'was', u'who']
[u'revelled', u'wkt']
[u'moaning', u'anyone']
[u'is', u'fact']
[u'prepare', u'pitch']
[u'has', u'bowler']
[u'is', u'batsmen']
[u'failed', u'who']
[u'give', u'victory']
[u'like', u'ball']
[u'standardise', u'pitches']
[u'is', u'answer']
[u'name', u'curator']
[u'give', u'recipe']
[u'producing', u'type']
[u'turn', u'ball']
[u'have', u'bit']
[u'meet', u'recipe']
[u'missed', u'chances']
[u'make', u'use']
[u'was', u'match']
[u'improve', u'batting']
[u'met', u'expectations']
[u'let', u'ball']
[u'justify', u'spots']
[u'boost', u'spinner']
[u'boost', u'bowling']
[u'find', u'seaming']
[u'accept', u'wickets']
[u'accept', u'fact']
[u'need', u'conditions']
[u'call', u'pitches']
[u'whine', u'teams']
[u'turns', u'ball']
[u'turns', u'bit']
[u'improve', u'skills']
[u'turn', u'pitch']
[u'drawn', u'team']
[u'drawn', u'skills']
[u'drawn', u'Test']
[u'are', u'choices']
[u'turning', u'pitches']
[u'making', u'ones']
[u'producing', u'draws']
[u'help', u'popularity']
[u'made', u'mistake']
[u'lost', u'Test']
[u'conceding', u'deficit']
[u'misread', u'pitch']
[u'alter', u'balance']
[u'been', u'seamers']
[u'inspect', u'management']
[u'inspect', u'pitch']
[u'made', u'decision']
[u'stand', u'things']
[u'offer', u'assistance']
[u'bring', u'batsman']
[u'is', u'who']
[u'expects', u'leave']
[u'was', u'mistake']
[u'said', u'Flower']
[u'turn', u'pitch']
[u'expect', u'@']
[u'misjudged', u'pitch']
[u'be', u'bounce']
[u'help', u'seamers']
[u'bring', u'batsman']
[u'see', u'pitch']
[u'make', u'judgment']
[u'turn', u'lot']
[u'contemplate', u'spinners']
[u'bowled', u'seamers']
[u'have', u'skill']
[u'finding', u'length']
[u'hit', u'pads']
[u'is', u'skill']
[u'bowled', u'seamers']
[u'bowled', u'seamers']
[u'gave', u'couple']
[u'dealt', u'attempts']
[u'square', u'series']
[u'dealt', u'blow']
[u'undergoes', u'scan']
[u'had', u'part']
[u'called', u'who']
[u'joining', u'squad']
[u'winning', u'games']
[u'hurt', u'sanguine']
[u'hurt', u'area']
[u'having', u'scan']
[u'said', u'Flower']
"[u""'s""", u'damage']
[u'join', u'programme']
[u'got', u'game']
[u'is', u'day']
[u'said', u'air']
[u'lost', u'side']
[u'lost', u'year']
[u'was', u'nothing']
[u'were', u'batsmen']
[u'condemn', u'decision']
[u'deny', u'bowling']
[u'providing', u'bowlers']
[u'seems', u'what']
[u'seems', u'moment']
[u'are', u'things']
[u'making', u'excuses']
"[u""'s""", u'anything']
"[u""'s""", u'area']
[u'is', u'reason']
[u'been', u'story']
[u'hurt', u'wickets']
[u'turned', u'ball']
[u'were', u'dismissals']
[u'scored', u'who']
[u'scored', u'runs']
[u'stressed', u'excellence']
[u'has', u'centuries']
[u'said', u'Flower']
[u'got', u'Tests']
[u'got', u'@']
[u'got', u'spinner']
[u'had', u'spinner']
[u'was', u'method']
"[u""'s""", u'cricketer']
[u'bring', u'experience']
[u'showed', u'courage']
[u'do', u'bowlers']
[u'get', u'wickets']
[u'do', u'nothing']
[u'do', u'pitch']
[u'were', u'ind']
[u'been', u'draw']
[u'showed', u'mettle']
[u'agree', u'time']
[u'get', u'dhoni']
[u'giving', u'excuses']
[u'given', u'excuse']
[u'misreading', u'pitch']
[u'is', u'bowler']
[u'clouding', u'talk']
[u'score', u'Number']
[u'score', u'runs']
[u'clouding', u'issue']
[u'were', u'batsmen']
[u'is', u'pitch']
[u'is', u'one']
[u'raise', u'prospect']
[u'pick', u'seamers']
[u'be', u'who']
[u'tended', u'year']
[u'go', u'things']
[u'gets', u'bounce']
[u'push', u'ball']
[u'using', u'bouncer']
[u'make', u'runs']
[u'lose', u'test']
[u'were', u'scorers']
[u'masked', u'inadequacy']
[u'misreading', u'balls']
[u'giving', u'pass-']
[u'played', u'spinner']
[u'Posted', u'nbsp']
[u'do', u'job']
[u'provide', u'training']
[u'give', u'time']
[u'gain', u'experience']
[u'produce', u'goods']
[u'is', u'reality']
"[u""'s""", u'nothing']
[u'adapt', u'quicks']
[u'adapt', u'time']
[u'watching', u'professionals']
[u'do', u'things']
[u'help', u'glasses']
[u'take', u'catches']
[u'improved', u'vision']
[u'make', u'bracelets']
[u'make', u'anything']
[u'admit', u'mistake']
[u'is', u'selection']
[u'Posted', u'nbsp']
[u'were', u'areas']
[u'committed', u'errors']
[u'giving', u'excuses']
[u'saw', u'selection']
[u'losing', u'match']
[u'losing', u'year']
[u'lost', u'series']
[u'was', u'impact']
[u'was', u'time']
[u'had', u'track']
[u'had', u'lot']
[u'wrecking', u'havoc']
[u'went', u'ball']
[u'taking', u'wicket']
[u'was', u'delivery']
[u'pepper', u'batsmen']
[u'suck', u'batsmen']
[u'meant', u'balls']
[u'was', u'catch']
[u'shape', u'ball']
[u'leaving', u'balls']
[u'trusting', u'angle']
[u'take', u'ball']
[u'had', u'dip']
[u'play', u'season']
[u'came', u'bowler']
[u'learnt', u'art']
[u'bringing', u'ball']
[u'sacrificed', u'bit']
[u'prove', u'speed']
[u'is', u'virtue']
[u'pitch', u'ball']
[u'ask', u'questions']
[u'need', u'yard']
[u'trouble', u'batsman']
[u'come', u'pace']
[u'is', u'version']
[u'is', u'bowler']
[u'faced', u'time']
[u'was', u'tie']
[u'faced', u'@']
[u'assist', u'movement']
[u'need', u'allies']
[u'bowled', u'lengths']
[u'bowled', u'ball']
[u'used', u'openers']
[u'playing', u'deliveries']
[u'bowled', u'ball']
[u'get', u'side']
[u'get', u'side']
[u'hiding', u'shine']
[u'had', u'advantage']
[u'keeping', u'hands']
[u'swinging', u'ball']
[u'become', u'lines']
[u'has', u'bowler']
[u'pitch', u'ball']
[u'is', u'line']
[u'makes', u'operator']
[u'pitch', u'ball']
[u'have', u'batsman']
[u'leave', u'ball']
[u'has', u'batsman']
[u'pitched', u'ball']
[u'is', u'wicket']
[u'is', u'case']
[u'is', u'thing']
[u'is', u'ability']
[u'bowl', u'line']
[u'go', u'who']
[u'go', u'moment']
[u'drop', u'pace']
[u'comes', u'control']
[u'enticing', u'batsman']
[u'take', u'chance']
[u'keep', u'variation']
[u'keep', u'batsman']
[u'be', u'nightmare']
[u'is', u'author']
[u'is', u'website']
[u'is', u'feed']
[u'is', u'player']
[u'say', u'who']
[u'have', u'support']
[u'is', u'who']
[u'is', u'taker']
[u'needs', u'support']
[u'Posted', u'nbsp']
[u'should', u'bowlers']
[u'have', u'example']
[u'came', u'bowler']
[u'play', u'season']
[u'mark', u'words']
[u'is', u'doubt']
[u'had', u'fitness']
[u'been', u'wickets']
[u'taking', u'wickets']
[u'winning', u'matches']
[u'have', u'thing']
[u'see', u'god']
[u'have', u'god']
[u'is', u'difference']
[u'knew', u'who']
[u'inspired', u'bowlers']
[u'go', u'everybody']
[u'snatch', u'credits']
[u'is', u'one']
[u'have', u'relook']
[u'taken', u'wickets']
[u'like', u'hype']
[u'get', u'members']
[u'get', u'credit']
[u'is', u'zaheer']
[u'is', u'champion']
[u'Posted', u'nbsp']
[u'zaheer', u'bowler']
[u'won', u'number']
[u'winning', u'matches']
[u'compared', u'zaheer']
[u'done', u'zak']
[u'may', u'BRAINS']
[u'keep', u'brother']
[u'do', u'politics']
[u'matters', u'lot']
[u'am', u'HINDU']
[u'is', u'talent']
[u'is', u'talent']
[u'seam', u'swing']
